Country Code,Country,Airport ICAO Code,Airport Name,Airport Latitude,Airport Longitude,Operation Type,Flights,Fuel LTO Cycle (kg)  ,NOx LTO Total mass (g),PM2.5 LTO Emission (g),HC LTO Total mass (g),CO LTO Total Mass (g)
AF,Afghanistan,OAKB,Kabul International Airport,34.565899,69.212303,Commercial Passenger,1599,2203120,32541416,419405,3437502,27955966
AF,Afghanistan,OAKB,Kabul International Airport,34.565899,69.212303,General Aviation,11,10848,138040,1440,15986,144028
AL,Albania,LATI,Tirana International Airport Mother Teresa,41.4147,19.7206,Commercial Passenger,24098,19232115,272499014,1602791,15647594,199443350
AL,Albania,LATI,Tirana International Airport Mother Teresa,41.4147,19.7206,Commercial Freighter,103,20442,184325,8839,3690,279444
AL,Albania,LATI,Tirana International Airport Mother Teresa,41.4147,19.7206,General Aviation,298,55841,771033,5760,99714,2652469
DZ,Algeria,DAAS,Ain Arnat Airport,36.178100585900005,5.3244900703399995,Commercial Passenger,914,697162,8745772,41782,1086190,8743068
DZ,Algeria,DAAS,Ain Arnat Airport,36.178100585900005,5.3244900703399995,Commercial Freighter,7,5208,44940,217,7098,98028
DZ,Algeria,DAAS,Ain Arnat Airport,36.178100585900005,5.3244900703399995,General Aviation,9,5452,60544,473,7822,70162
DZ,Algeria,DABB,Annaba Rabah Bitat Airport,36.826781,7.81334,Commercial Passenger,1702,1162862,12806051,80435,1729583,14726120
DZ,Algeria,DABB,Annaba Rabah Bitat Airport,36.826781,7.81334,Commercial Freighter,107,90666,988028,4278,68728,1202384
DZ,Algeria,DABB,Annaba Rabah Bitat Airport,36.826781,7.81334,General Aviation,142,57369,586270,7433,75454,745316
DZ,Algeria,DAAG,Houari Boumediene Airport,36.693886,3.214531,Commercial Passenger,24714,22265731,299239140,1532942,27200731,238285202
DZ,Algeria,DAAG,Houari Boumediene Airport,36.693886,3.214531,Commercial Freighter,1980,1760162,20542408,93726,1729383,23063295
DZ,Algeria,DAAG,Houari Boumediene Airport,36.693886,3.214531,General Aviation,1167,706795,7256336,89820,1199217,7880147
DZ,Algeria,DABC,Mohamed Boudiaf International Airport,36.2760009765625,6.620389938354492,Commercial Passenger,2878,2324793,28166565,145089,2925760,27039705
DZ,Algeria,DABC,Mohamed Boudiaf International Airport,36.2760009765625,6.620389938354492,Commercial Freighter,37,33700,364904,2636,41240,486000
DZ,Algeria,DABC,Mohamed Boudiaf International Airport,36.2760009765625,6.620389938354492,General Aviation,133,77380,814782,7190,104379,971673
DZ,Algeria,DAOO,Oran Es-Sénia (Ahmed Ben Bella) International Airport,35.623901,-0.621183,Commercial Passenger,7926,5789475,67323671,399049,8070748,69574515
DZ,Algeria,DAOO,Oran Es-Sénia (Ahmed Ben Bella) International Airport,35.623901,-0.621183,Commercial Freighter,158,133916,1494042,8484,126868,1796502
DZ,Algeria,DAOO,Oran Es-Sénia (Ahmed Ben Bella) International Airport,35.623901,-0.621183,General Aviation,59,21994,241077,4329,21312,270303
DZ,Algeria,DAAE,Soummam–Abane Ramdane Airport,36.711952,5.069804,Commercial Passenger,1288,906027,10007813,56348,1390988,11779900
DZ,Algeria,DAAE,Soummam–Abane Ramdane Airport,36.711952,5.069804,Commercial Freighter,67,50076,436348,2095,67118,932164
DZ,Algeria,DAAE,Soummam–Abane Ramdane Airport,36.711952,5.069804,General Aviation,24,10901,122049,1358,14119,163637
DZ,Algeria,DAUA,Touat Cheikh Sidi Mohamed Belkebir Airport,27.837601,-0.186414,Commercial Passenger,420,250793,2752043,24688,333971,2930324
DZ,Algeria,DAUA,Touat Cheikh Sidi Mohamed Belkebir Airport,27.837601,-0.186414,Commercial Freighter,27,23166,257148,1105,16308,295704
DZ,Algeria,DAUA,Touat Cheikh Sidi Mohamed Belkebir Airport,27.837601,-0.186414,General Aviation,54,13068,112811,4036,10994,188480
DZ,Algeria,DAON,Zenata – Messali El Hadj Airport,35.013426,-1.457191,Commercial Passenger,961,677329,7473368,41425,1044563,8774238
DZ,Algeria,DAON,Zenata – Messali El Hadj Airport,35.013426,-1.457191,Commercial Freighter,4,6008,78036,249,4058,59632
DZ,Algeria,DAON,Zenata – Messali El Hadj Airport,35.013426,-1.457191,General Aviation,6,3147,43047,427,3566,37610
AO,Angola,FNLU,Quatro de Fevereiro International Airport,-8.85837,13.2312,Commercial Passenger,11203,11425112,203480058,1023886,18650195,129852273
AO,Angola,FNLU,Quatro de Fevereiro International Airport,-8.85837,13.2312,Commercial Freighter,129,280601,4032669,17641,1044888,3479579
AO,Angola,FNLU,Quatro de Fevereiro International Airport,-8.85837,13.2312,General Aviation,862,482383,7684812,67701,844935,8364464
AI,Anguilla,TQPF,Clayton J Lloyd International Airport,18.204773,-63.05383,Commercial Passenger,1117,278982,2464424,47581,567084,4591482
AI,Anguilla,TQPF,Clayton J Lloyd International Airport,18.204773,-63.05383,Commercial Freighter,1,158,1137,87,0,3152
AI,Anguilla,TQPF,Clayton J Lloyd International Airport,18.204773,-63.05383,General Aviation,3530,69608,112340,16164,1502064,60526963
AG,Antigua and Barbuda,TAPA,V C Bird International Airport,17.1367,-61.792702,Commercial Passenger,6302,3327146,56105971,375197,3596170,39802699
AG,Antigua and Barbuda,TAPA,V C Bird International Airport,17.1367,-61.792702,Commercial Freighter,124,135770,1684840,18430,54421,1359064
AG,Antigua and Barbuda,TAPA,V C Bird International Airport,17.1367,-61.792702,General Aviation,2950,175293,592468,48055,932718,46724777
AR,Argentina,SAMI,Aeroclub San Martín,-33.061883,-68.508644,Commercial Passenger,45,3439,22665,2699,16019,97462
AR,Argentina,SAMI,Aeroclub San Martín,-33.061883,-68.508644,General Aviation,570,4648,15859,872,101563,4118909
AR,Argentina,SAVT,Almirante Marco Andres Zar Airport,-43.2105,-65.2703,Commercial Passenger,917,640234,7634320,35429,851451,7608626
AR,Argentina,SAVT,Almirante Marco Andres Zar Airport,-43.2105,-65.2703,General Aviation,63,10733,103570,609,28897,643725
AR,Argentina,SAZY,Aviador C. Campos Airport,-40.075401,-71.137299,Commercial Passenger,868,643686,8675120,34291,774370,7170916
AR,Argentina,SARI,Cataratas Del Iguazú International Airport,-25.737301,-54.4734,Commercial Passenger,4438,3499020,44113208,210176,4924870,42170866
AR,Argentina,SARI,Cataratas Del Iguazú International Airport,-25.737301,-54.4734,General Aviation,211,105763,946574,4816,236129,2471985
AR,Argentina,SAZB,Comandante Espora Airport,-38.725,-62.1693,Commercial Passenger,675,478236,5290462,31524,640070,5822664
AR,Argentina,SAZB,Comandante Espora Airport,-38.725,-62.1693,General Aviation,91,2823,19512,271,21844,746885
AR,Argentina,SANC,Coronel Felipe Varela International Airport,-28.593117,-65.7512,Commercial Passenger,466,168851,1669840,35294,1086843,4446036
AR,Argentina,SANC,Coronel Felipe Varela International Airport,-28.593117,-65.7512,General Aviation,57,20702,192899,1192,50588,518982
AR,Argentina,SARC,Corrientes Airport,-27.4455,-58.7619,Commercial Passenger,1007,726960,9000313,48302,1014557,8946578
AR,Argentina,SARC,Corrientes Airport,-27.4455,-58.7619,General Aviation,157,44581,394645,2259,111892,1594424
AR,Argentina,SANU,Domingo Faustino Sarmiento Airport,-31.571501,-68.418198,Commercial Passenger,568,407755,4598719,25740,535931,4958966
AR,Argentina,SANU,Domingo Faustino Sarmiento Airport,-31.571501,-68.418198,General Aviation,106,16090,140747,725,46778,879305
AR,Argentina,SAWC,El Calafate - Commander Armando Tola International Airport,-50.2803,-72.053101,Commercial Passenger,2470,1833704,22138607,100474,2581857,21998165
AR,Argentina,SAWC,El Calafate - Commander Armando Tola International Airport,-50.2803,-72.053101,General Aviation,27,14712,159436,854,22910,257853
AR,Argentina,SADP,El Palomar Airport,-34.6099,-58.6126,Commercial Passenger,303,184718,1042569,40013,122755,1018333
AR,Argentina,SADP,El Palomar Airport,-34.6099,-58.6126,General Aviation,429,32173,253748,5309,109413,3334354
AR,Argentina,SAME,El Plumerillo Airport,-32.8316993713,-68.7929000854,Commercial Passenger,6940,5157029,68832682,335729,6528640,60593718
AR,Argentina,SAME,El Plumerillo Airport,-32.8316993713,-68.7929000854,Commercial Freighter,3,5136,73948,243,8042,52526
AR,Argentina,SAME,El Plumerillo Airport,-32.8316993713,-68.7929000854,General Aviation,237,81336,804515,4845,179891,2362018
AR,Argentina,SAVY,El Tehuelche Airport,-42.7592,-65.1027,Commercial Passenger,663,465348,5131372,26391,669458,5815692
AR,Argentina,SAVY,El Tehuelche Airport,-42.7592,-65.1027,General Aviation,7,53,168,5,1218,51289
AR,Argentina,SACE,Escuela de Aviación Militar (Military Aviation School) Airport,-31.444223,-64.283377,Commercial Passenger,1779,261441,387039,88342,159237,21619974
AR,Argentina,SACE,Escuela de Aviación Militar (Military Aviation School) Airport,-31.444223,-64.283377,Commercial Freighter,1,912,13438,91,670,6872
AR,Argentina,SACE,Escuela de Aviación Militar (Military Aviation School) Airport,-31.444223,-64.283377,General Aviation,218,23938,27761,8115,23107,2393218
AR,Argentina,SAVC,General E. Mosconi Airport,-45.7853,-67.4655,Commercial Passenger,1182,869130,10633599,50756,1191488,10570581
AR,Argentina,SAVC,General E. Mosconi Airport,-45.7853,-67.4655,General Aviation,64,31548,282925,1385,76853,982633
AR,Argentina,SASJ,Gobernador Horacio Guzman International Airport,-24.392799,-65.097801,Commercial Passenger,1614,1209336,15030858,74122,1669407,14821287
AR,Argentina,SASJ,Gobernador Horacio Guzman International Airport,-24.392799,-65.097801,General Aviation,115,22518,201488,1300,62447,960672
AR,Argentina,SAWE,Gobernador Ramón Trejo Noel International Airport,-53.7777,-67.7494,Commercial Passenger,521,372370,4834996,18698,433560,4148184
AR,Argentina,SACO,Ingeniero Ambrosio Taravella Airport,-31.323601,-64.208,Commercial Passenger,8679,6706538,87290441,407565,8654635,78212990
AR,Argentina,SACO,Ingeniero Ambrosio Taravella Airport,-31.323601,-64.208,Commercial Freighter,1,455,591,175,63722,82542
AR,Argentina,SACO,Ingeniero Ambrosio Taravella Airport,-31.323601,-64.208,General Aviation,355,133629,1403526,7448,269508,3393317
AR,Argentina,SABE,Jorge Newbery Airpark,-34.5592,-58.4156,Commercial Passenger,48688,35845686,449965994,2054762,48559416,444276080
AR,Argentina,SABE,Jorge Newbery Airpark,-34.5592,-58.4156,General Aviation,2549,1487272,13977323,76555,3118660,31276949
AR,Argentina,SADL,La Plata Airport,-34.9722,-57.8947,Commercial Passenger,30,12896,113253,1364,30117,276672
AR,Argentina,SADL,La Plata Airport,-34.9722,-57.8947,General Aviation,1046,22099,58295,6116,183296,8328724
AR,Argentina,SARP,Libertador Gral D Jose De San Martin Airport,-27.3858,-55.9707,Commercial Passenger,1028,757995,9080050,46669,1041257,9398915
AR,Argentina,SARP,Libertador Gral D Jose De San Martin Airport,-27.3858,-55.9707,General Aviation,128,52445,484154,2476,117637,1346759
AR,Argentina,SAWH,Malvinas Argentinas Airport,-54.8433,-68.2958,Commercial Passenger,3689,3063830,41712045,167227,3933384,33623295
AR,Argentina,SAWH,Malvinas Argentinas Airport,-54.8433,-68.2958,Commercial Freighter,1,912,13438,91,670,6872
AR,Argentina,SAWH,Malvinas Argentinas Airport,-54.8433,-68.2958,General Aviation,258,169708,1787447,10052,263047,2380956
AR,Argentina,SADJ,Mariano Moreno Airport,-34.5606,-58.7896,Commercial Passenger,21,6977,43601,1648,11778,123511
AR,Argentina,SADJ,Mariano Moreno Airport,-34.5606,-58.7896,Commercial Freighter,2,2820,23610,567,9258,18882
AR,Argentina,SADJ,Mariano Moreno Airport,-34.5606,-58.7896,General Aviation,1858,21052,95813,3713,350390,13295137
AR,Argentina,SASA,Martin Miguel De Guemes International Airport,-24.856000900299996,-65.4861984253,Commercial Passenger,4013,2971403,37921058,195125,4556507,37711673
AR,Argentina,SASA,Martin Miguel De Guemes International Airport,-24.856000900299996,-65.4861984253,General Aviation,437,89811,715069,18137,757841,4129330
AR,Argentina,SAMQ,Mendoza Airpark,-32.8652992249,-68.87190246579999,Commercial Passenger,14,1182,8679,607,2531,35115
AR,Argentina,SAMQ,Mendoza Airpark,-32.8652992249,-68.87190246579999,General Aviation,722,6233,18137,803,124966,5332504
AR,Argentina,SAEZ,Minister Pistarini International Airport,-34.8222,-58.5358,Commercial Passenger,30051,36264406,592470239,2118669,31287238,329282944
AR,Argentina,SAEZ,Minister Pistarini International Airport,-34.8222,-58.5358,Commercial Freighter,1858,3667610,59324115,183507,5747963,39953887
AR,Argentina,SAEZ,Minister Pistarini International Airport,-34.8222,-58.5358,General Aviation,700,449619,5872733,30364,682472,7806937
AR,Argentina,SADM,Morón Airport,-34.6763,-58.6428,Commercial Passenger,27,14484,136543,1586,21448,261191
AR,Argentina,SADM,Morón Airport,-34.6763,-58.6428,Commercial Freighter,4,5640,47220,1134,18516,37764
AR,Argentina,SADM,Morón Airport,-34.6763,-58.6428,General Aviation,3593,38896,189809,4575,640445,26225937
AR,Argentina,SAWG,Piloto Civil N. Fernández Airport,-51.6089,-69.3126,Commercial Passenger,634,437321,5215163,26767,626669,5182950
AR,Argentina,SAWG,Piloto Civil N. Fernández Airport,-51.6089,-69.3126,General Aviation,17,10147,115432,657,22508,189451
AR,Argentina,SAZN,Presidente Peron Airport,-38.949001,-68.155701,Commercial Passenger,3371,2556436,32867418,154190,3499857,30817981
AR,Argentina,SAZN,Presidente Peron Airport,-38.949001,-68.155701,General Aviation,186,9530,39195,3466,34078,1399694
AR,Argentina,SADQ,Quilmes Airport,-34.7064,-58.2444,Commercial Passenger,361,220711,2025514,9989,474451,4561368
AR,Argentina,SADQ,Quilmes Airport,-34.7064,-58.2444,Commercial Freighter,3,4230,35415,851,13887,28323
AR,Argentina,SADQ,Quilmes Airport,-34.7064,-58.2444,General Aviation,356,119215,1057530,6424,284785,3903991
AR,Argentina,SARE,Resistencia International Airport,-27.45,-59.0561,Commercial Passenger,424,281690,2926149,19119,427560,3956523
AR,Argentina,SARE,Resistencia International Airport,-27.45,-59.0561,Commercial Freighter,1,1668,24268,109,6082,27862
AR,Argentina,SARE,Resistencia International Airport,-27.45,-59.0561,General Aviation,124,27179,240758,1261,71862,1162841
AR,Argentina,SAAR,Rosario Islas Malvinas International Airport,-32.9036,-60.785,Commercial Passenger,1727,1113324,13084139,76127,1542215,13930384
AR,Argentina,SAAR,Rosario Islas Malvinas International Airport,-32.9036,-60.785,General Aviation,1437,24569,158942,2048,276865,10465504
AR,Argentina,SAZS,San Carlos De Bariloche Airport,-41.151199,-71.157501,Commercial Passenger,8070,6177039,79166654,356118,8447352,73649953
AR,Argentina,SAZS,San Carlos De Bariloche Airport,-41.151199,-71.157501,General Aviation,107,13326,140043,844,33007,722186
AR,Argentina,SADF,San Fernando Airport,-34.4532,-58.5896,Commercial Passenger,1324,196562,1421655,91462,880768,5870110
AR,Argentina,SADF,San Fernando Airport,-34.4532,-58.5896,General Aviation,5064,130595,637386,26187,1092188,45042445
AR,Argentina,SANT,Teniente Benjamin Matienzo Airport,-26.8409,-65.104897,Commercial Passenger,2598,1891141,23152875,121773,2693631,23598333
AR,Argentina,SANT,Teniente Benjamin Matienzo Airport,-26.8409,-65.104897,Commercial Freighter,10,31668,460424,1304,25848,249352
AR,Argentina,SANT,Teniente Benjamin Matienzo Airport,-26.8409,-65.104897,General Aviation,255,48655,430930,3711,159164,2000349
AR,Argentina,SANE,Vicecomodoro Angel D. La Paz Aragonés Airport,-27.765556335399996,-64.3099975586,Commercial Passenger,830,503165,5353333,41494,741176,6459351
AR,Argentina,SANE,Vicecomodoro Angel D. La Paz Aragonés Airport,-27.765556335399996,-64.3099975586,General Aviation,76,12940,115243,772,35438,619484
AR,Argentina,SAZM,Ástor Piazzola International Airport,-37.9342,-57.5733,Commercial Passenger,649,437541,4987055,30030,584647,5461289
AR,Argentina,SAZM,Ástor Piazzola International Airport,-37.9342,-57.5733,General Aviation,330,85493,762201,3809,218066,3187153
AM,Armenia,UDYZ,Zvartnots International Airport,40.1473007202,44.3959007263,Commercial Passenger,19851,16336603,219896617,1398479,16445230,190064083
AM,Armenia,UDYZ,Zvartnots International Airport,40.1473007202,44.3959007263,Commercial Freighter,187,334638,3848973,76892,1262774,6560531
AM,Armenia,UDYZ,Zvartnots International Airport,40.1473007202,44.3959007263,General Aviation,415,342766,4281456,26547,391689,4128599
AW,Aruba,TNCA,Queen Beatrix International Airport,12.5014,-70.015198,Commercial Passenger,12375,8600387,119637970,944482,8714436,103474850
AW,Aruba,TNCA,Queen Beatrix International Airport,12.5014,-70.015198,Commercial Freighter,287,92835,924575,27262,20482,1343603
AW,Aruba,TNCA,Queen Beatrix International Airport,12.5014,-70.015198,General Aviation,531,66566,752738,7776,317706,11559501
AU,Australia,YPAD,Adelaide International Airport,-34.947512,138.533393,Commercial Passenger,46521,26520793,332881162,2585667,50718849,436986514
AU,Australia,YPAD,Adelaide International Airport,-34.947512,138.533393,Commercial Freighter,1124,805189,7853391,57225,1337341,11882614
AU,Australia,YPAD,Adelaide International Airport,-34.947512,138.533393,General Aviation,1886,102438,914253,23396,991923,19998239
AU,Australia,YPPF,Adelaide Parafield Airport,-34.793300628699996,138.632995605,Commercial Passenger,46,5527,47735,2813,25469,213423
AU,Australia,YPPF,Adelaide Parafield Airport,-34.793300628699996,138.632995605,General Aviation,31133,247127,1031145,28658,4981644,206216660
AU,Australia,YABA,Albany Airport,-34.94329833984375,117.80899810791016,Commercial Passenger,1822,383800,1711989,147069,896860,19024231
AU,Australia,YABA,Albany Airport,-34.94329833984375,117.80899810791016,General Aviation,833,22684,84840,4908,176387,8150960
AU,Australia,YMAY,Albury Airport,-36.066758,146.959148,Commercial Passenger,4104,756048,6364452,341815,2775663,24940706
AU,Australia,YMAY,Albury Airport,-36.066758,146.959148,General Aviation,2899,39901,119852,8316,673629,28448457
AU,Australia,YADG,Aldinga Airport,-35.288753,138.49421,Commercial Passenger,5,212,843,218,5288,17245
AU,Australia,YADG,Aldinga Airport,-35.288753,138.49421,General Aviation,2365,115431,1808528,4931,430919,17134342
AU,Australia,YBAS,Alice Springs Airport,-23.806588,133.903427,Commercial Passenger,5218,1818280,16877028,237983,8587655,40943120
AU,Australia,YBAS,Alice Springs Airport,-23.806588,133.903427,Commercial Freighter,3,1716,12204,132,4212,33552
AU,Australia,YBAS,Alice Springs Airport,-23.806588,133.903427,General Aviation,2465,82158,218820,18028,1159257,48123681
AU,Australia,YAOR,Ardmore Airport,-21.649999618530273,139.18299865722656,General Aviation,3,23,72,2,519,21686
AU,Australia,YARM,Armidale Airport,-30.528099060099997,151.617004395,Commercial Passenger,1543,278919,2028809,133411,988862,9398377
AU,Australia,YARM,Armidale Airport,-30.528099060099997,151.617004395,General Aviation,287,6313,25815,2319,78017,2597006
AU,Australia,YMAV,Avalon Airport,-38.039398,144.468994,Commercial Passenger,2326,1881491,30793633,149670,2569696,22029003
AU,Australia,YMAV,Avalon Airport,-38.039398,144.468994,Commercial Freighter,35,106216,1572561,4443,240539,1056413
AU,Australia,YMAV,Avalon Airport,-38.039398,144.468994,General Aviation,608,35446,103915,13913,176865,6322953
AU,Australia,YAYE,Ayers Rock Connellan Airport,-25.185913,130.97703,Commercial Passenger,1013,855542,11792170,61824,1109152,10206930
AU,Australia,YAYE,Ayers Rock Connellan Airport,-25.185913,130.97703,General Aviation,6,4648,58908,283,6860,58220
AU,Australia,YBSS,Bacchus Marsh Airport,-37.733333,144.421667,Commercial Passenger,1,69,486,87,188,1996
AU,Australia,YBSS,Bacchus Marsh Airport,-37.733333,144.421667,General Aviation,4046,32255,98457,3329,717112,30485267
AU,Australia,YBNS,Bairnsdale Airport,-37.887539,147.569379,Commercial Passenger,420,36178,101237,31620,215415,2381571
AU,Australia,YBNS,Bairnsdale Airport,-37.887539,147.569379,General Aviation,434,10541,13479,2927,103685,4739151
AU,Australia,YBLT,Ballarat Airport,-37.51169967651367,143.79100036621094,Commercial Passenger,176,11507,36724,10438,209119,949948
AU,Australia,YBLT,Ballarat Airport,-37.51169967651367,143.79100036621094,General Aviation,2398,26260,64681,3732,489540,21196465
AU,Australia,YBNA,Ballina Byron Gateway Airport,-28.833236,153.561471,Commercial Passenger,3044,1823992,25225448,206506,3648779,22682235
AU,Australia,YBNA,Ballina Byron Gateway Airport,-28.833236,153.561471,General Aviation,1871,66779,440620,8955,442664,17234132
AU,Australia,YBRY,Barimunya Airport,-22.673900604248,119.16600036621,Commercial Passenger,872,712894,7872946,64260,727528,8850764
AU,Australia,YBRY,Barimunya Airport,-22.673900604248,119.16600036621,General Aviation,10,8638,117784,663,10440,104010
AU,Australia,YBRS,Barwon Heads Airport,-38.256145,144.427895,Commercial Passenger,1112,35422,158183,49308,128010,1240772
AU,Australia,YBRS,Barwon Heads Airport,-38.256145,144.427895,General Aviation,1000,13738,31367,3069,300120,12491200
AU,Australia,YBTH,Bathurst Airport,-33.406817,149.651161,Commercial Passenger,420,33341,188364,35010,362978,1669105
AU,Australia,YBTH,Bathurst Airport,-33.406817,149.651161,General Aviation,1858,21250,57441,2024,529364,18226355
AU,Australia,YBDG,Bendigo Airport,-36.739399,144.330002,Commercial Passenger,510,76037,613910,42406,144758,1452182
AU,Australia,YBDG,Bendigo Airport,-36.739399,144.330002,General Aviation,2530,28390,74356,5382,524960,21607533
AU,Australia,YBMD,Bloomfield River Airport,-15.8736000061,145.330001831,Commercial Passenger,435,14990,70171,20134,211830,618066
AU,Australia,YBMD,Bloomfield River Airport,-15.8736000061,145.330001831,General Aviation,181,4462,9525,341,102612,4032166
AU,Australia,YBGD,Boolgeeda,-22.54,117.275,Commercial Passenger,1498,1165274,12731916,91541,1396080,14827006
AU,Australia,YBGD,Boolgeeda,-22.54,117.275,General Aviation,58,43576,310550,5599,32608,513728
AU,Australia,YBOA,Boonah Airport,-28.017458,152.676459,Commercial Passenger,5,500,1099,437,3490,46712
AU,Australia,YBOA,Boonah Airport,-28.017458,152.676459,General Aviation,602,9057,42461,1141,110808,4665254
AU,Australia,YBAF,Brisbane Archerfield Airport,-27.572351,153.004167,Commercial Passenger,1957,682417,7475121,127816,2097587,13259462
AU,Australia,YBAF,Brisbane Archerfield Airport,-27.572351,153.004167,General Aviation,15797,808065,6150737,69020,4868942,159186268
AU,Australia,YBBN,Brisbane International Airport,-27.384199142456055,153.11700439453125,Commercial Passenger,96237,68244763,842066541,6065034,120369083,925422360
AU,Australia,YBBN,Brisbane International Airport,-27.384199142456055,153.11700439453125,Commercial Freighter,2982,2256016,25379237,246474,2759735,28961341
AU,Australia,YBBN,Brisbane International Airport,-27.384199142456055,153.11700439453125,General Aviation,1797,542026,6689980,90577,1832194,16118993
AU,Australia,YBHI,Broken Hill Airport,-32.0013999939,141.472000122,Commercial Passenger,958,117658,116001,83593,72296,11908652
AU,Australia,YBHI,Broken Hill Airport,-32.0013999939,141.472000122,General Aviation,19,1803,1099,1226,4882,323823
AU,Australia,YBRM,Broome International Airport,-17.948789,122.227407,Commercial Passenger,1388,1135798,14205598,86756,1394770,13886000
AU,Australia,YBRM,Broome International Airport,-17.948789,122.227407,General Aviation,2,964,8892,29,72,8264
AU,Australia,YBUN,Bunbury Airport,-33.3783,115.677002,Commercial Passenger,295,24895,118628,13931,373267,1858272
AU,Australia,YBUN,Bunbury Airport,-33.3783,115.677002,General Aviation,4877,94298,154466,24383,924535,42929777
AU,Australia,YBUD,Bundaberg Airport,-24.905039,152.322612,Commercial Passenger,3291,517083,4436871,263542,2758115,14375119
AU,Australia,YBUD,Bundaberg Airport,-24.905039,152.322612,General Aviation,990,16269,51108,5145,500971,10744173
AU,Australia,YBLN,Busselton Margaret River Regional Airport,-33.688423,115.401596,Commercial Passenger,1945,1298491,14312627,145481,1747600,17123216
AU,Australia,YBLN,Busselton Margaret River Regional Airport,-33.688423,115.401596,General Aviation,464,24362,112170,6405,147174,5262056
AU,Australia,YCAB,Caboolture Airport,-27.076027,152.987376,Commercial Passenger,48,12318,94808,3162,20540,298815
AU,Australia,YCAB,Caboolture Airport,-27.076027,152.987376,General Aviation,3937,34245,104367,4176,715759,30404904
AU,Australia,YBCS,Cairns International Airport,-16.885799408,145.755004883,Commercial Passenger,26151,12902833,160693883,1675695,22296974,173510255
AU,Australia,YBCS,Cairns International Airport,-16.885799408,145.755004883,Commercial Freighter,689,478702,5776428,73119,463355,5564427
AU,Australia,YBCS,Cairns International Airport,-16.885799408,145.755004883,General Aviation,5899,649165,5800017,154975,2712172,81754739
AU,Australia,YCDR,Caloundra Airport,-26.80336,153.104975,Commercial Passenger,459,16723,82463,20367,122613,695490
AU,Australia,YCDR,Caloundra Airport,-26.80336,153.104975,General Aviation,4171,37296,108881,5876,765847,32246503
AU,Australia,YSCN,Camden Airport,-34.038338,150.686406,Commercial Passenger,177,12715,55506,14675,113876,761006
AU,Australia,YSCN,Camden Airport,-34.038338,150.686406,General Aviation,5496,56802,148977,9724,1140670,45002339
AU,Australia,YSCB,Canberra International Airport,-35.3069,149.195007,Commercial Passenger,20987,9939618,98462972,1345901,15409660,180285906
AU,Australia,YSCB,Canberra International Airport,-35.3069,149.195007,Commercial Freighter,3,5074,71040,424,3434,40330
AU,Australia,YSCB,Canberra International Airport,-35.3069,149.195007,General Aviation,4237,66586,259167,15145,830900,34766188
AU,Australia,YCAR,Carnarvon Airport,-24.880091,113.670752,Commercial Passenger,541,65452,39260,47256,41717,6902911
AU,Australia,YCAR,Carnarvon Airport,-24.880091,113.670752,General Aviation,3,172,102,89,1892,81691
AU,Australia,YCAS,Casino Airport,-28.881304,153.060724,Commercial Passenger,23,6996,44399,1820,11560,137741
AU,Australia,YCAS,Casino Airport,-28.881304,153.060724,General Aviation,745,9702,30850,1797,140087,5954354
AU,Australia,YCDU,Ceduna Airport,-32.13059997558594,133.7100067138672,Commercial Passenger,686,71766,78990,53355,296140,7330254
AU,Australia,YCDU,Ceduna Airport,-32.13059997558594,133.7100067138672,General Aviation,80,1711,4784,661,39637,908727
AU,Australia,YCVS,Cervantes Airport,-30.48538,115.085642,Commercial Passenger,321,10990,45005,14019,67507,513556
AU,Australia,YCVS,Cervantes Airport,-30.48538,115.085642,General Aviation,211,2805,8211,1092,42822,1784983
AU,Australia,YCNK,Cessnock Airport,-32.787498,151.341995,Commercial Passenger,248,14556,67188,16829,158673,732570
AU,Australia,YCNK,Cessnock Airport,-32.787498,151.341995,General Aviation,3838,65349,142947,16874,872400,40948015
AU,Australia,YCLB,Claremont Airbase,-34.992641,138.927215,Commercial Passenger,38,3380,9452,1643,4875,263486
AU,Australia,YCLB,Claremont Airbase,-34.992641,138.927215,General Aviation,521,49585,140383,20714,52577,4963811
AU,Australia,YGFN,Clarence Valley Regional Airport,-29.754795,153.031234,Commercial Passenger,79,9937,49465,6755,64552,474134
AU,Australia,YGFN,Clarence Valley Regional Airport,-29.754795,153.031234,General Aviation,574,7756,24546,759,143195,6038602
AU,Australia,YCCY,Cloncurry Airport,-20.6686000824,140.503997803,Commercial Passenger,910,408520,3069056,76422,796334,5611364
AU,Australia,YCCY,Cloncurry Airport,-20.6686000824,140.503997803,General Aviation,341,8497,34389,2448,96464,3883147
AU,Australia,YCFS,Coffs Harbour Airport,-30.320601,153.115997,Commercial Passenger,3907,842466,6544708,325854,2418160,27308610
AU,Australia,YCFS,Coffs Harbour Airport,-30.320601,153.115997,General Aviation,1553,35419,119994,9032,458410,19930303
AU,Australia,YOLA,Colac Airport,-38.286701,143.679993,Commercial Passenger,6,1574,12097,786,4415,29017
AU,Australia,YOLA,Colac Airport,-38.286701,143.679993,General Aviation,822,8417,20793,1302,147209,6417694
AU,Australia,YCEM,Coldstream Airport,-37.727669,145.408371,Commercial Passenger,8,291,1274,393,1431,10687
AU,Australia,YCEM,Coldstream Airport,-37.727669,145.408371,General Aviation,894,11472,23097,2690,161535,7091924
